r,N_LSP,N_B,Phi,phi
23.69745658264909,2449398811.781061,67.01818830676586,7.172397716277792e-22,-1.645678918692172
23.700790027097202,2449398811.781061,67.01952749975035,7.09430456802219e-22,-1.6457082200636053
23.70412347154532,2449398811.781061,67.02086606330559,7.017118233330703e-22,-1.6457375083661343
23.707456915993433,2449398811.781061,67.02220399916884,6.940755694922179e-22,-1.6457667836273566
23.71079036044155,2449398811.781061,67.02354130879009,6.865173587138344e-22,-1.6457960458640244
23.714123804889663,2449398811.781061,67.02487799230242,6.79037194669794e-22,-1.645825295081049
23.717457249337777,2449398811.781061,67.02621404983918,6.716350810319468e-22,-1.6458545312833412
23.720790693785894,2449398811.781061,67.02754948153395,6.643110214721433e-22,-1.6458837544758125
23.724124138234007,2449398811.781061,67.02888428752054,6.570650196622572e-22,-1.6459129646633737
23.727457582682124,2449398811.781061,67.030218467933,6.498970792741314e-22,-1.6459421618509358
23.730791027130238,2449398811.781061,67.03155202290561,6.428072039796393e-22,-1.6459713460434102
23.73412447157835,2449398811.781061,67.03288495257291,6.357953974506313e-22,-1.6460005172457077
23.737457916026468,2449398811.781061,67.03421725706966,6.288616633589584e-22,-1.6460296754627397
23.74079136047458,2449398811.781061,67.03554893653083,6.220060053764936e-22,-1.6460588206994173
23.7441248049227,2449398811.781061,67.03687999109168,6.1522842717508035e-22,-1.6460879529606514
23.747458249370812,2449398811.781061,67.03821042088768,6.085289324265913e-22,-1.6461170722513534
23.75079169381893,2449398811.781061,67.03954022651108,6.019070674813167e-22,-1.6461461785778722
23.754125138267042,2449398811.781061,67.04086940968261,5.95355051223123e-22,-1.6461752719695846
23.757458582715156,2449398811.781061,67.0421979716644,5.888700863054743e-22,-1.6462043524401624
23.760792027163273,2449398811.781061,67.04352591258811,5.824521758615204e-22,-1.6462334199944666
23.764125471611386,2449398811.781061,67.0448532325857,5.761013230244316e-22,-1.6462624746373586
23.767458916059503,2449398811.781061,67.04617993178933,5.698175309273511e-22,-1.6462915163737
23.770792360507617,2449398811.781061,67.04750601033142,5.6360080270344905e-22,-1.6463205452083511
23.77412580495573,2449398811.781061,67.0488314683446,5.574511414858752e-22,-1.646349561146174
23.777459249403847,2449398811.781061,67.05015630596176,5.513685504077799e-22,-1.6463785641920299
